,TAMSIOS RUGINĖS DUONOS          ,DARK RYE BREAD,kg,"Price, DKK",EAN code
Kėdainių kons fabr,Šiupininė sriuba su mėsa,,480g,25.00,4770583214083
Kėdainių kons fabr,Vištienos sriuba,,480g,20.00,4770583214793
Kėdainių kons fabr,Vegetariška šviežių kopūstų sriuba,,480g,20.00,4770583214069
Kėdainių kons fabr,Vegetariška šviežių daržovių sriuba,,480g,20.00,4770583214311
Kėdainių kons fabr,Raugintų kopūstų sriuba su rūkyta šonine,,480g,25.00,4770583214960
Kėdainių kons fabr,Špinatų sriuba su rūkyta šonine,,480g,25.00,4770583214984
Kėdainių kons fabr,Žirnių sriuba su rūkyta šonine,,480g,25.00,4770583214137
Kėdainių kons fabr,Burokėlių sriuba,,280g,16.00,4770583215714
Kėdainių kons fabr,Guliašo sriuba,,280g,16.00,4770583215738
Kėdainių kons fabr,Raugintų kopūstų sriuba,,280g,16.00,4770583215721
,GRYBAI STIKLAINIUOSE,,kg,"Price, DKK",EAN code
Kėdainių kons fabr,"KELMUČIAI konservuoti, nepjaustyti be acto, silpname druskos užpile",,500g,30.00,4770583213215
Kėdainių kons fabr,"KELMUČIAI marinuoti, nepjaustyti. Silpnai rūgštūs",,500g,30.00,4770583201830
,RYŽIAI/ GRIKIAI,,kg,"Price, DKK",EAN code
Galinta,Ryžiai apvaliagrūdžiai,,800g,15.00,4770205112315
Galinta,Ryžiai “Basmati”,,800g,28.00,4770205112384
Galinta,Ryžiai rudi ilgadrūdžiai,,800g,15.00,4770205112414
Galinta,Ryžiai “Delicat” ilgagrūdžiai (4x100gr),,400g,16.00,4770205112254
Galinta,Ružiai plikyti ir laukiniai,,400g,16.00,4770205112360
Galinta,Ryžiai “Basmati” ilgagrūdžiai,,400g,16.00,4770205112339
Galinta,Ryžiai “Jasmine”,,800g,18.00,4770205112391
Limor,Ryžiai ilgagrūdžiai (8x100gr),,800g,12.00,4770205124509
Limor,Ryžiai ilgagrūdžiai,Long grain rice,800g,14.00,4770205124424
Limor,Ryžiai ilgagrūdžiai (4x100gr),,400g,10.00,4470205124493
Limor,Ryžiai plikyti,,800g,14.00,4770205122291
Limor,Ryžiai plikyti (4x100gr),,400g,10.00,4770205114142
Limor,Ryžiai skaldyti,,800g,12.00,4770205124936
Galinta,Grikių košė (greitai paruošiama),,500g,25.00,4770205125315
Galinta,Grikių košė “Deluxe”,,300g,15.00,4770205126343
Galinta,Grikių košė su baravykų padažu,,340g,15.00,4770205126602
Galinta,Grikių košė su voveračių padažu,,340g,15.00,4770205126572
Galinta,Grikių košė su pomidorų padažu,,340g,15.00,4770205126596
Galinta,Grikių kruopos GALINTA (4x100gr),,400g,19.00,4770205124387
Galinta,Grikių kruopos GALINTA,,800g,28.00,4770205121584
Galinta,Grikių kruopos GALINTA,,1 kg,35.00,4770205114203
Limor,Grikių kruopos,,800g,19.00,4770205121638
,MAKARONAI,,kg,"Price, DKK",EAN code
Amber pasta,Makaronai “Pasaka” cellentani,,400g,9.00,4770374192095
Amber pasta,Makaronai “Pasaka” pannette rigate,,400g,9.00,4770374192057
Amber pasta,Makaronai “Pasaka” fusilli (5 cereali),,400g,9.00,4770374192088
Amber pasta,Makaronai “Pasaka” pipette rigate,,400g,9.00,4770374192101
Amber pasta,Makaronai “Pasaka” mini conchiglie rigate,,400g,9.00,4770374192071
Amber pasta,Makaronai “Pasaka” insalatonde,,400g,9.00,4770374192064
Amber pasta,Makaronai “Pasaka” vaikiški,,400g,9.00,4770457192042
Amber pasta,Makaronai “Pasaka” spaghetti,,400g,9.00,4770374192118
Amber pasta,Makaronai “pasaka”,,400g,9.00,4770374192125
,PUPELĖS/ ŽIRNIAI,,kg,"Price, DKK",EAN code
Galinta,Pupelės baltos,,500g,15.00,4770205121805
Galinta,Pupelės tamsiai margos,,500g,15.00,4770205122161
Galinta,Pupelės šviesiai margos,,500g,15.00,4770205122154
Galinta,Pupelės raudonos,,500g,15.00,4770205122147
Limor,Pupelės baltosios,,400g,?,4770205124394
Galinta,Žirniai skaldyti,,800g,16.00,4770205121713
Galinta,Žirniai apvalūs,,800g,16.00,4770205121577
Limor,Žirniai apvalūs,,800g,14.00,4770205121645
Limor,Žirniai skaldyti,,800g,16.00,4770205124578
,KRUOPOS/ MIŠINIAI,,kg,"Price, DKK",EAN code
Galinta,Manų kruopos “Galinta”,,800g,18.00,4770205121607
Biglio dribs. Gamyba,Manų kruopos “Pasaka”,,800g,18.00,4779033860450
Limor,Manų kruopos,,800g,18.00,4770205124165
Limor,Sorų kruopos,,800g,18.00,4770205124929
Limor,Miežių kruopos,,800g,12.00,4770205121379
Oma,Miežių kruopos,,1 kg,14.00,4751014930031
Fasma,Miežinės kruopos,,800g,12.00,4770584113118
Fasma,Perlinės kruopos,,800g,12.00,4770584113101
Limor,Perlinės kruopos,,800g,15.00,4770205124448
Fasma,Kvietinės kruopos,,800g,12.00,4770584113125
Limor,Kviečių kruopos,,800g,15.00,4770205121386
Skanėja,Kukurūzų kruopos,,500g,16.00,4770351101072
Bona Vta,Sojų faršas,,150g,12.00,8594001560035
,MILTAI/ MILTŲ MIŠINIAI,,kg,"Price, DKK",EAN code
Sauda,Bulvių košė su grietinėle (milteliai),,37g,4.00,4770412091250
Sauda,Bulvių košė su grietinėle (milteliai),,150g,12.00,4770412080544
,Miltų mišinys JUODAI DUONAI,,1 kg,20.00,
Malsena,Mišinys cepelinams,,500g,20.00,4779028200513
Malsena,Mišinys bulviniams blynams,,200g,20.00,4779028200636
,Mišinys žemaitiškiems blynams,,400g,20.00,
,MILTAI,,kg,"Price, DKK",EAN code
Kauno Grūdai,Aukščiausios rūšies Kvietiniai miltai,,1 kg,12.00,4770107240109
Malsena Plius,Šiaulių kvietiniai miltai,,1 kg,12.00,4779028200209
,DRIBSNIAI,,kg,"Price, DKK",EAN code
Galinta,Grikių dribsniai,,500g,16.00,4770205122062
Galinta,5-ių grūdų dribsniai,,500g,15.00,4770205122079
Galinta,Avižiniai dribsniai (greitai paruošiami),,500g,15.00,4770205114197
Galinta,Avižiniai dribsniai,,500g,15.00,4770205122031
Galinta,Ryžių dribsniai,,500g,15.00,4770205122055
Galinta,2-jų grūdų dribsniai “Deluxe”,,300g,15.00,4770205126329
Galinta,3-jų grūdų dribsniai “Deluxe”,,300g,15.00,4770205126336
Galinta,Ryžių dribsniai “Deluxe”,,300g,15.00,4770205126312
Limor,3-jų grūdų dribsniai,,400g,15.00,4770205122864
Limor,3-jų grūdų dribsniai su džiovintais vaisiais,,400g,15.00,4770205126305
Pasaka,5-ių grūdų dribsniai,,400g,15.00,4770374194020
,KEČUPAS/ PADAŽAI,,kg,"Price, DKK",EAN code
Kėdainių kons fabr,Pomidorų kečupas klasikinis,,480g,20.00,4770583216322
Kėdainių kons fabr,Pomidorų kečupas aštrus,,480g,20.00,4770583216414
Kėdainių kons fabr,Pomidorų kečupas šašlykams,,480g,20.00,4770583216346
Suslavičius-Felix,Pomidorų kečupas “Suslavičiaus” Klasikinis,,500g,20.00,4770135206115
Suslavičius-Felix,Pomidorų kečupas “Suslavičiaus” Klasikinis,,1 kg,35.00,4770135206061
Suslavičius-Felix,Pomidorų kečupas “Suslavičiaus” Šašlykų,,500g,20.00,4770135206146
Suslavičius-Felix,Pomidorų kečupas “Suslavičiaus” Šašlykų,,1 kg,35.00,4770135206092
Suslavičius-Felix,Pomidorų kečupas “Suslavičiaus” Švelnus,,500g,20.00,4770135206139
Suslavičius-Felix,Pomidorų kečupas “Suslavičiaus” Švelnus,,1 kg,35.00,4770135206085
Suslavičius-Felix,Pomidorų kečupas “Suslavičiaus” Aštrus,,500g,20.00,4770135206153
Suslavičius-Felix,Pomidorų kečupas “Suslavičiaus” Pikantiškas,,500g,20.00,4770135206122
Daumantų,Kečupas PREMIUM,,500g,20.00,4770491213567
Kėdainių kons fabr,Pomidorų padažas “Šašlykams” ,,480g,20.00,4770583213307
Kėdainių kons fabr,Pomidorų padažas su daržovėmis,,500g,20.00,4770583213932
Kėdainių kons fabr,Pomidorų padažas “Premium” ,,500g,20.00,4770583214663
Kėdainių kons fabr,Pomidorų padažas “Sodžius” su agurkais,,500g,20.00,4770583215325
Kėdainių kons fabr,Pomidorų padažas “Čipo” su svogūnais,,500g,20.00,4770583215332
Kėdainių kons fabr,Padažas “BBQ” (barbekių),,320g,19.00,4770583216759
Kėdainių kons fabr,Padažas “Thai” (tailandietiškas),,280g,19.00,4770583216377
Kėdainių kons fabr,Padažas “Salsa Brava”,,270g,19.00,4770583216384
Kėdainių kons fabr,Pomidorų padažas “Hrenovina” su krienais,,300g,16.00,4770583213840
Daumantų,Pomidorų padažas KARALIŠKAS,,500g,20.00,4770491214069
Valdorfo,Ugninė adžika,,180g,16.00,4770365092045
BUGAs,Kaukazietiška adžika,Caucasian adzhika,160g,?,4779032460217
BUGAs,Močiutės adžika,Grandma's adzhika,160g,?,4779032460224
Daumantų,Adžika,,280g,16.00,4770491214557
Kėdainių kons fabr,Adžika,,260g,16.00,4770583215202
PURE,Adžika su alyvuogių ,,280g,16.00,4750145003768
,KRIENAI/ GARSTYČIOS,,kg,"Price, DKK",EAN code
Kėdainių kons fabr,Krienai naminiai,,250g,20.00,4770583213116
Daumantų,Krienai,,180g,14.00,4770491215028
Vigo,"Krienai, balti",,185g,14.00,
Vigo,"Krienai, raudoni",,185g,14.00,
Daumantų,Garstyčios Lietuviškos,,190g,?,4770491214465
Kėdainių kons fabr,Garstyčios “Tikros Rusiškos”,,190g,12.00,4770583213468
Kėdainių kons fabr,Garstyčios “Tikros Rusiškos” aštrios,,190g,12.00,4770583213154
,SUMUŠTINIAMS,,kg,"Price, DKK",EAN code
Kėdainių kons fabr,Tunas sumuštiniams “Thunnus” su itališkais prieskoniais,,280g,20.00,4770583162179
Kėdainių kons fabr,Tunas sumuštiniams “Thunnus” su meksikietiškais prieskoniais,,280g,20.00,4770583162186
Kėdainių kons fabr,Tunas sumuštiniams “Thunnus” su žirneliais,,280g,20.00,4770583214403
Kėdainių kons fabr,Tunas sumuštiniams “Thunnus” su kukurūzais,,280g,20.00,4770583214397
Kėdainių kons fabr,Lašiša sumuštiniams “Salmo salar” citrinos skonio,,280g,18.00,4770583205944
Kėdainių kons fabr,Lašiša sumuštiniams “Salmo salar” ypatinga,,280g,18.00,4770583215790
Kėdainių kons fabr,Lašiša sumuštiniams “Salmo salar” su grilio prieskoniais,,280g,18.00,4770583215943
,BAKALĖJA,,kg,"Price, DKK",EAN code
,"Valgomoji soda, pop.pak., 500g",,,15.00,
Galinta,Valgomoji druska,,800g,15.00,4770205251212
Bajoriškių,"Maistinė acto rūgštis,9%",,"0,5l",10.00,4770211224255
Rukola,Saulėgrąžų aliejus “Vilnius”,,1L,25.00,4770148151020
Rukola,Kepimo aliejus “Vilnius” (spec. užsakymas),,5L,129.00,
Rukola,Saulėgrąžų aliejus “Obelių aliejus” (nerafinuotas),,"0,9l",25.00,4770139152494
,PRIESKONIAI,,kg,"Price, DKK",EAN code
Santa Maria,Barščių prieskoniai,,40g,6.00,4740018134729
Santa Maria,Persiladas,,35g,6.00,4740018172059
Santa Maria,Citrininiai žuvies prieskoniai,,23g,6.00,6418474118369
Santa Maria,Bulvių prieskoniai,,30g,6.00,6418474118277
Santa Maria,Mėsos prieskoniai su žolelėmis ir česnaku,,20g,6.00,6418474148922
Santa Maria,Šašlykų prieskoniai,,800g,110.00,4740018152327
Santa Maria,Peletrūnai (Estragon),,105g,50.00,4740018151894
Sauda,Agurkų marinavimui prieskonių mišinys,,75g,6.00,4770412090901
Sauda,Česnakų granulės,,45g,6.00,4770412093735
Sauda,Kmynai,,40g,7.00,4770412094008
Sauda,Kvapieji pipirai,,30g,6.00,4770412093711
Sauda,Kvapieji pipirai malti,,30g,6.00,4770412093728
Sauda,Petražolės,,15g,6.00,4770412093940
Sauda,Prieskonių mišinys maltai mėsai,,50g,6.00,4770412093780
Sauda,Prieskonių mišinys karis,,50g,6.00,4770412093964
Sauda,Prieskonių mišinys šašlykui,,50g,6.00,4770412093773
Sauda,Prieskonių mišinys žuviai,,50g,6.00,4770412093766
Sauda,Prieskonių mišinys šašlykui,,100g,15.00,4770412091984
Sauda,Prieskonių mišinys kepsniui,,100g,15.00,4770412091977
Sauda,Prieskonių mišinys kiaulienai,,100g,15.00,4770412091953
Sauda,Karis,,100g,15.00,4770412091748
Sauda,Cinamonas,,100g,15.00,4770412091786
,Lauro lapai,,100g,15.00,
,Kmynai,,100g,8.00,
,Želatina,,100g,18.00,
Klingai,Vanilinis cukrus,,50g,5.00,4770855210300
Delika,Fruktozė,,500g,35.00,4770855212656
Sanitex,Citrinų rūgštis,,50g,4.00,4771459043523
,Aguonos,,1 kg,75.00,4771459048030
Arimex,Aguonos,,100g,10.00,4771249811714
,Lukštentos saulėgrąžos,,200g,10.00,
Vilniaus Duona,"Džiuvėsiai,malti",,400g,18.00,4770163198079
,ŽELĖ/ KISIELIUS,,kg,"Price, DKK",EAN code
Klingai,"Želė apelsinų skonio (0,5L)",,80g,6.00,4770855212113
Klingai,"Želė braškių skonio (0,5L)",,80g,6.00,4770855212120
Klingai,"Želė kivių skonio (0,5L)",,80g,6.00,4770855212106
Klingai,"Želė vyšnių skonio (0,5L)",,80g,6.00,4770855212137
Klingai,"Želė citrinų skonio +10 vitaminų (0,5L)",,80g,8.00,4770855350402
Klingai,"Želė spanguolių skonio +10 vitaminų (0,5L)",,80g,8.00,4770855207201
Klingai,"Želė aviečių skonio +10 vitaminų (0,5L)",,80g,8.00,4770855350372
Klingai,Kisielius spanguolių skonio,,250g,12.00,4770855207010
Klingai,Kisielius aviečių skonio,,250g,12.00,4770855207027
Klingai,Kisielius braškių skonio,,250g,12.00,4770855207034
Klingai,"Kisielius braškių, bananų ir apelsinų  skonio",,250g,12.00,4770855210768
MĖSOS GAMINIAI,,,,,
,VIRTI MĖSOS GAMINIAI,,kg,"Price, DKK",EAN code
Biovela,Virta Daktariška dešra,,300g,19.00,4770118163527
Biovela,Virta Daktariška dešra,,500g,29.00,
Biovela,Virta “Giminių” daktariška dešra,,600g,45.00,4770118410171
Biovela,Virta dešra “Ekstra Daktariška”,,600g,39.00,4770118406174
Biovela,Virta pieniška vaikų dešra,,300g,21.00,4770118163633
Biovela,Virta kumpinė dešra,,~850-900g,60.00,2351437008823
Biovela,Virta Tradicinė Daktariška dešra,,900g,50.00,
Biovela,Virta Populiarioji dešra,,800g,35.00,
Krekenavos,Virta Mėsinga jautienos dešra,,340g,29.00,4770609163395
Krekenavos,Virta Daktariška dešra,,340g,25.00,4770609161353
Krekenavos,Virta Daktariška dešra “Senasis mėsos standartas”,,500g,49.00,4770609163630
Krekenavos,Virta Pieniška dešra,,400g,29.00,4770609161278
Krekenavos,Virta Krekenavos Daktariška dešra,,500g,35.00,4770609162831
Krekenavos,Virta Krekenavos Daktariška dešra su kumpiu,,500g,39.00,4770609162848
Krekenavos,Virta Mėsinga dešra,,340g,25.00,4770609162138
Krekenavos,Virta dešra “Pasaka” su kalciu,,340g,25.00,4770609163326
Krekenavos,Virta Žemaitiška dešra su lašinukais (Kogt pølse med Žemaitiška bacon),,~1 kg,90/kg,24609198
Krekenavos,Virta Žemaitiška dešra (Kogt pølse Žemaitiška),,~ 500g,95/kg,24609883
Krekenavos,Virta Pusrytinė dešra,,1 kg,59.00,2460985109989
Krekenavos,Virta Daktariška dešra,,1 kg,59.00,2460913709847
Krekenavos,VirtaPanerio dešra,,1 kg,59.00,2460910509822
Krekenavos,Virta EKSTRA dešra su lašinukais,,340g,25.00,4770609161339
Krekenavos,Virta Daktariška dešra,,340g,25.00,4770609161353
,Virta MĖSINGA dešra (90% mėsos),,340g,40.00,
Utenos mėsa,Virta Bočių dešra,,600g,35.00,4770118405634
Utenos mėsa,Virta Daktariška “Giminių” dešra,,300g,25.00,4770118163701
Utenos mėsa,Virta Populiarioji dešra,,800g,35.00,4770118400820
,KARŠTAI RŪKYTI MĖSOS GAMINIAI,,kg,"Price, DKK",EAN code
Krekenavos,Karštai rūkytas Krekenavos servelatas,,280g,25.00,4770609026157
Krekenavos,Karštai rūkytas Jubiliejinis serveladas,,375g,32.00,4770609162893
Krekenavos,Karštai rūkytas Krekenavos saliamis,,280g,25.00,4770609026126
Krekenavos,"Karštai rūkyta ""Žemaitiška"" dešra",,400g,43.00,4770609161322
Krekenavos,"Karštai rūkyta KROKUVOS dešra,400g",,400g,30.00,
Krekenavos,Karštai rūkyta Bajorų dešra,,400g,32.00,4770609163661
Krekenavos,Karštai rūkyta Bajorų dešra,,~850g,65.00,235458080
Krekenavos,Karštai rūkyta Dzūkų dešra,,500g,55.00,2354581604941
Krekenavos,Karštai rūkyta kiaulienos PANEVĖŽIO filė,,330g,130.00,2460940703306
Krekenavos,K.r. Kiaulių ausys vak pjaust,,kg,140/kg,24609401
Krekenavos,K.r. Kiaulių liežuviai vak,,kg,130/kg,24609284
Krekenavos,Rinkinukas prie alaus,,kg,120/g,24609363
Biovela,Karštai Rūkyta Vilniaus Servelatas,,350g,39.00,4770118163091
,ŠALTAI RŪKYTI MĖSOS GAMINIAI,,kg,"Price, DKK",EAN code
Krekenavos,"Šaltai rūkyta Krekenavos skilandinė dešra, juodalksnio dūmu",,350g,60.00,4770609161032
,"Šalto rūkymo skilandis,Aukščiausia rūšis ,~600g",,,130.00,
,"Šalto rūkymo SKILANDINĖ dešra,Aukščiausia rūšis ,kg",,,120.00,
,"Šalto rūkymo POPULIARIOJI šoninė, kg",,,115.00,
,"Šalto rūkymo kaimo lašiniai RAGNOS,kg",,,95.00,
,"Šalto rūkymo MASKVOS dešra, 230g",,,45.00,
Biovela,Šaltai Rūkytas Juodasis kumpis pjaustytas,,110g,29.00,
Biovela,Šaltai rūkytas Juod kump B G V530 Rr,,"~2,6",220/kg,
Biovela,Šaltai Rūkytas Juodasis kumpis ,,~ 300g,220/kg,4770118402015
Biovela,Šaltai Rūkyta Kiaulienos šoninė pjaustyta,,200g,22.00,
Biovela,Šaltai Rūkyta Kiaulienos šoninė ,,200g,19.00,
Biovela,Šaltai Rūkytas bekonas,,200g,22.00,
Biovela,Šaltai Rūkytas Klasikinis saliamis,,200g,35.00,4770081165795
Biovela,Šaltai Rūkyta Kaimo dešra,,200g,35.00,4770081165818
Biovela,Šaltai Rūkyta Skilandine dešra,,550g,90/kg,4770081165825
Biovela,Šaltai Rūkyta Grūdėtoji dešra,,200g,35.00,
Biovela,Šaltai Rūkyta Žemaitukė dešra,,150g,25.00,
Biovela,Šaltai Rūkyta Naminė dešra,,230g,26.00,4770081165955
Utenos mėsa,Šaltai Rūkyta Naminė dešra,,220g,25.00,4770118163794
,VYTINTI MĖSOS GAMINIAI,,kg,"Price, DKK",EAN code
Biovela,Vytinta Vilniaus kumpinė dešra,,200g,40.00,4770081165580
Biovela,Vytinta dešra Legenda,,200g,40.00,
Biovela,Vytinta Bernų dešra su rožiniais piprais pjaustyta,,90g,19.00,4770118403340
Biovela,Vytinta Bernų dešra su Baltaisiais pipirais pjaustyta,,90g,19.00,
Biovela,Vytinta Bernų dešra su Žaliaisiais pipirais pjaustyta,,90g,19.00,
Biovela,Vytinta Lietuviška dešra pjaustyta,,90g,19.00,
Biovela,Vytintos kiaulienos dešrelės TikTie,,160g,38.00,4770118163725
Biovela,Vytinta Gintarinė dešra,,200g,,
Biovela,Vytinta Jautienos kapoto kumpio dešra,,200g,59.00,4770081166914
Biovela,Vytinta Lietuviška dešra ,,280g,55.00,4770081165573
Biovela,Vytinta Bernų pjaustyta dešra,,200g,40.00,
Biovela,Vytinta Bernų dešra su baltaisiais pipirais,,200g,,
Biovela,Vytinta Bernų dešra,,200g,40.00,4770081165542
Biovela,Vytintų ir šaltai rūkytu gaminių rinkinys pjaustytas,,120g,27.00,4770118402688
Biovela,Vytintas jautienos kumpis “Kentaurų”,Dried beef ham “Kentaurų”,~300g,200/kg,2354043203226
Krekenavos,Vytintos jautienos dešrelės,,95g,36.00,4770609163364
Krekenavos,Vytintos dešrelės be konservantų,,230g,49.00,4770609162862
Krekenavos,Vytintos dešrelės “Time Out” mini snack,,50g,15.00,4770609163319
Krekenavos,Vytinta Vytauto dešra,,200g,45.00,4770609162268
Krekenavos,Vytinta Mėsinga dešra dujose,,200g,40.00,4770609162428
Krekenavos,Vytinta Jautienos kumpio dešra,,200g,45.00,4770609161933
Krekenavos,Vytinta Kiaulienos kumpio dešra,,200g,59.00,4770609162954
Krekenavos,Vytinta Česnakinė dešra,,200g,45.00,4770609162404
,Vytintan KLEBONIŠKA dešra su baravykais 175g,,,45.00,
,LAŠINIAI/ ŠONINĖ/ KUMPIS,,kg,"Price, DKK",EAN code
Biovela,Sūdyti Gaspadoriaus lašiniai,,~200-300g,80/kg,241183690
Biovela,"Sūdyti Gaspadoriaus lašiniai su skaldytais pipirais ir česnakais, pjaustyti",,90g,10.00,4770081167225
Krekenavos,Šaltai rūkyti Miestietiški lašiniai,,~ 300g,100/kg,246096500
Krekenavos,Šaltai rūkyti Ūkininkų lašiniai vak,,~ 300g,90/kg,246091260
Krekenavos,Sūdyti Naminiai lašiniai,,~ 500g,100/kg,24609183
Krekenavos,Šiltai rūkyti lašiniai,,~ 300g,100/kg,246094150
Krekenavos,Šaltai rūkyti lašiniai vakuume po 0.5 kg      ,,kg,100/kg,24609446
Krekenavos,"Šaltai rūkyta šoninė vak 0,3",,kg,100/kg,24609653
Biovela,Vytintas Jubiliejinis Kumpis,,70g,,
Krekenavos,Jautienos kumpinė vytinta  dera dujose,,200g,45,4770609161933
Krekenavos,"Karštai rūkyta šoninė vakuume po 0,3",,kg,120/kg,24609415
Krekenavos,Karštai rūkytas.... “Panevėžio” ,,~ 300g,?,246094070
Krekenavos,Kogt polse med Zemaitiska bacon,,~1 kg,?,246091981
Krekenavos,Kogt polse Zemaitiska,,~ 500g,?,246098830
,PAŠTETAI,,kg,"Price, DKK",EAN code
Biovela,Sterilizuotas Jubiliejinis  paštetas vaikų,,90g,6.00,
Biovela,Sterilizuotas Jubiliejinis paštetas,,120g,7.00,4770118162346
,"Paštetas vaikams, 150 g",,,12.00,
Utenos mėsa,Sterilizuotas Giminių paštetas,,120g,7.00,4770081163142
Utenos mėsa,Sterilizuotas paštetas Lietuviškas standartas,,120g,12.00,4770081166662
, VIRTOS DEŠRELĖS/ SARDELĖS,,kg,"Price, DKK",EAN code
Biovela,Virtos Pieniškos dešrelės,,260g,19.00,4770118402817
Biovela,Virtos Vilniaus Ekstra pieniškos dešrelės,,260g,20.00,4770118402800
Biovela,Virtos Smalsučių dešrelės,,600g,50.00,
Biovela,Virtos Klaipėdos sardelės,,400g,30.00,4770118401056
Biovela,Virtos dešrelės su sūriu,,520g,40.00,
Krekenavos,Virtos pieniškos dešrelės “Senasis Mėsos Standartas”,,280g,29.00,4770609163487
Krekenavos,Virtos pieniškos dešrelės “Vištienos MĖSINGOS”,,280g,27.00,4770609163494
Krekenavos,Virtos pieniškos dešrelės “Mėsingos”,,280g,27.00,4770609161988
Krekenavos,Virtos dešrelės “Pasaka”,,260g,22.00,4770609160110
Krekenavos,Krekenavos virtos pieniškos dešrelės,,500g,35.00,4770609162947
Krekenavos,Virtos pieniškos dešrelės “Klaipėdos”,,300g,22.00,4770609162930
Krekenavos,Virtos pieniškos dešrelės “Pusrytinės”,,600g,25.00,4770609162008
Krekenavos,Virtos jautienos dešrelės “Mėsingos”,,280g,25.00,4770609163005
Krekenavos,Virtos dešrelės “Hot Dog” Maxi pakuotė,,1 kg,50.00,4770609160981
Krekenavos,Virtos sardelės dujose “Klasikinės”,,500g,28.00,4770609163203
,KARŠTAI RŪKYTOS DEŠRELĖS,,kg,"Price, DKK",EAN code
Krekenavos,Karštai rūkytos Be Konservantų dešrelės,,300g,42.00,4770609160448
Krekenavos,Karštai rūkytos dešrelės su sūriu dujose,,400g,49.00,4770609161872
Biovela,Karštai Rūkytos Medžiotojų dešrelės,,250g,27,4770081167300
Biovela,Karštai Rūkytos dešrelės su sūriu,,400g,40,4770118163534
,VIŠTIENA,,kg,"Price, DKK",EAN code
Yano,Virti rūkyti viščiukų ketvirčiai,,~ 1 kg,55.00,2504790006580
Yano,Virti rūkyti viščiukų sparneliai,,~ 1 kg,55.00,25037800
PIENO PRODUKTAI,,,,,
,VARŠKĖ/ VARŠKYTĖ,,kg,"Price, DKK",EAN code
Pieno žvaigždės,"Varškė DVARO, 9%, 250g, PZB",,250g,16.00,4770265046681
Pieno žvaigždės,Varškė DVARO liesa 0.5% rieb.,,250g,16.00,4770265046698
Pieno žvaigždės,Varškė DVARO 15%,,250g,20.00,4770265046674
Pieno žvaigždės,Varškė SVALIA liesa,,250g,16.00,4770265046667
Pieno žvaigždės,Varškė SVALIA 15%,,250g,20.00,4770265046643
Pieno žvaigždės,"Varškė 9% „Lankų“, fiks.",,0.2,13.00,4770299046541
Pieno žvaigždės,"Varškė ""Žemaitijos liekna"" sveriama",,~300g.,65/kg ,4770299043168
Pieno žvaigždės,"Varškė 9% ""Žemaitijos Soti"" sveriama",,~300g.,65/kg ,4770299043243
Svalia,Зернистый творог с черникой (Varškės su mėlynėmis),,150g,10.00,4770237043359
Svalia,Зернистый творог с малиной (Varškės su avietėmis),,150g,10.00,4770237043557
Pieno žvaigždės,Varškytė MIAU su braškėmis ir žemuogėmis,,100g,?,4770237050562
Pieno žvaigždės,Varškytė MIAU su vanile,,100g,?,4770237050548
,KOŠĖ,,kg,"Price, DKK",EAN code
Pieno žvaigždės,Ryžių košė RYTAS su abrikosais,,200g,13.00,
Pieno žvaigždės,Ryž.košė RYTAS su vyšniomis,,200g,13.00,
,BATONĖLIS,,kg,"Price, DKK",EAN code
,"Baton.DANCING COW,bršk.,30g",,,7.00,
,"Baton.DANCING COW,šokol.,30g",,,7.00,
,"Baton.DANCING COW Wave,28g",,,7.00,
,JOGURTAI,,kg,"Price, DKK",EAN code
Pieno žvaigždės,Jogurtas “JO” su žemuogėmis ir apelsinais,,900g,17.00,4770265047428
Pieno žvaigždės,Jogurtas “JO” su avietėmis ir melionais,,900g,17.00,4770265047442
Pieno žvaigždės,Jogurtas “JO” su braškėmis,,900g,17.00,4770265000454
,SŪRIS,,kg,"Price, DKK",EAN code
Žemaitijos pienas,Kietasis sūris DŽIUGAS MILD “12”,,100g,18.00,4770299046152
Žemaitijos pienas,Kietasis sūris DŽIUGAS PIQUANT “18”,,100g,23.00,4770299390576
Žemaitijos pienas,Kietasis sūris DŽIUGAS DELICATE “24”,,100g,25.00,4770299392952
Žemaitijos pienas,Kietasis sūris DŽIUGAS MILD “12”,,180g,32.00,4770299047890
Žemaitijos pienas,Kietasis sūris DŽIUGAS PIQUANT “18”,,180g,38.00,4770299047883
Žemaitijos pienas,Kietasis sūris DŽIUGAS DELICATE “24”,,180g,42.00,4770299392990
Žemaitijos pienas,Kietasis sūris DŽIUGAS GOURMET “36”,,180g,42.00,4770299047876
Žemaitijos pienas,Tarkuotas kietas sūris DŽIUGAS ,,100g,18.00,4770299046152
Žemaitijos pienas,"Rūkytas sūris MEDŽIOTOJŲ,42%",,250g,110/kg,2554836002502
Žemaitijos pienas,"Rūkytas fasuotas sūris MEDŽIOTOJŲ,42%",,200g,110/kg,2333550901984
Žemaitijos pienas,"Rūkytas lydytas sūris VISIEMS, 40%",,330g,30.00,4770471046420
Žemaitijos pienas,Rūkytas lydytas sūrių gaminys su kmynais 45%,,250g,22.00,4770299392747
Žemaitijos pienas,Rūkytas lydytas sūrių gaminys su kumpiu 45%,,250g,22.00,4770299392761
Žemaitijos pienas,Sūrio lazdelės PIK-NIK,,168g,26.00,4770299043397
Žemaitijos pienas,Sūrio lazdelės PIK-NIK,,147g,24.00,4770299046381
